molecule_chembl_id,canonical_smiles,bioactivity_class,MolWt,MolLogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL2297277,CC(C)=CCC/C(C)=C/Cc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)c(O)cc1O,inactive,422.4770000000001,5.517600000000007,4,6,4.790216985151485
CHEMBL2297278,COc1cc(O)c(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1C/C=C(\C)CCC=C(C)C,inactive,436.5040000000003,5.820600000000003,3,6,4.960585880823863
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,active,270.24,2.576800000000001,3,5,7.920818753952375
CHEMBL31574,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,active,286.23900000000003,2.282400000000001,4,6,7.920818753952375
CHEMBL164,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,active,318.237,1.6935999999999998,6,8,7.920818753952375
CHEMBL309490,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,active,270.24,2.576800000000001,3,5,7.920818753952375
CHEMBL2297279,O=c1c(OC2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,active,448.3800000000002,-0.24449999999999966,7,11,7.920818753952375
CHEMBL226335,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,active,610.5210000000004,-1.6871000000000003,10,16,7.920818753952375
CHEMBL2297280,COc1cc2occ(-c3ccc(OC4CCN(Cc5ccccc5)CC4)cc3)c(=O)c2cc1OC,active,471.5530000000002,5.520600000000005,0,6,7.031517051446065
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,inactive,302.23800000000006,1.988,5,7,3.4511685268258474
CHEMBL2314726,COc1cc2cc(NC(=O)[C@H]3CCC[C@@H](NCc4ccccc4)C3)c(=O)oc2cc1OC,active,436.5080000000002,4.097300000000003,2,6,7.366531544420414
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,active,287.35900000000004,1.8503,1,4,6.522878745280337
CHEMBL636,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,active,250.34199999999998,2.7597000000000014,0,3,6.154901959985743
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,379.50000000000017,4.361100000000004,0,4,8.698970004336019
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,198.26899999999992,2.695800000000001,1,2,7.0
CHEMBL2323356,CCOc1ccc(/C=N/NC(=O)CN2CCC(Cc3ccccc3)CC2)cc1,inactive,379.5040000000001,3.4901000000000026,1,4,4.274905478918531
CHEMBL2323355,COc1ccc(/C=N/NC(=O)CN2CCC(Cc3ccccc3)CC2)cc1,inactive,365.47700000000003,3.1000000000000014,1,4,4.133712660915805
CHEMBL2323354,COc1ccc(/C=N/NC(=O)CN2CCC(Cc3ccccc3)CC2)cc1OC,inactive,395.5030000000001,3.108600000000002,1,5,4.2020403562628035
CHEMBL2323353,CCOc1ccc(/C=N/NC(=O)CN2CCN(Cc3ccccc3)CC2)cc1,inactive,380.4920000000001,2.3531999999999993,1,5,4.089375595110798
CHEMBL2323352,COc1ccc(/C=N/NC(=O)CN2CCN(Cc3ccccc3)CC2)cc1,inactive,366.46500000000003,1.9630999999999994,1,5,4.053056729302175
CHEMBL2323351,COc1ccc(/C=N/NC(=O)CN2CCN(Cc3ccccc3)CC2)cc1OC,inactive,396.4910000000001,1.9716999999999996,1,6,4.090979145788844
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,379.50000000000017,4.361100000000004,0,4,8.244125144327509
CHEMBL1255901,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,active,242.32199999999997,1.9975,2,2,7.346787486224656
CHEMBL2332981,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2cccc3ccccc23)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,inactive,717.8699999999999,6.058600000000006,2,6,4.685500772026848
CHEMBL2332540,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2ccc(F)cc2)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,inactive,685.8000000000001,5.044500000000005,2,6,4.625801742070918
CHEMBL2332530,Cc1ccc(/C=C2\CN(C(=O)C[C@H]3C[C@H]4CCCN4[C@]34C(=O)Nc3ccccc34)C[C@@]3(C[C@H]4CCCN4[C@@]34C(=O)Nc3ccccc34)C2=O)cc1,inactive,681.8370000000003,5.213820000000005,2,6,4.707965564005264
CHEMBL2332532,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2cccc([N+](=O)[O-])c2)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,inactive,712.8069999999999,4.813600000000004,2,8,4.575118363368933
CHEMBL2332533,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2ccccc2F)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,inactive,685.8000000000001,5.044500000000005,2,6,4.609418121449565
CHEMBL2332534,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2ccccc2Cl)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,inactive,702.2549999999999,5.558800000000005,2,6,4.86518562967954
CHEMBL2332542,COc1ccccc1/C=C1\CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C[C@@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1=O,inactive,697.8360000000001,4.914000000000004,2,7,4.942714355581785
CHEMBL2332543,Cc1ccccc1/C=C1\CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C[C@@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1=O,inactive,681.8370000000002,5.213820000000005,2,6,4.561457651213889
CHEMBL2332544,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2ccccc2)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,inactive,667.8100000000002,4.905400000000005,2,6,4.706637445288554
CHEMBL2332980,O=C1/C(=C/c2ccc(F)cc2)CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C1=C\c1ccc(F)cc1,inactive,579.6470000000004,5.5651000000000055,1,4,4.70245833218184
CHEMBL2332978,Cc1ccc(/C=C2\CN(C(=O)C[C@H]3C[C@H]4CCCN4[C@]34C(=O)Nc3ccccc34)C/C(=C\c3ccc(C)cc3)C2=O)cc1,inactive,571.7210000000002,5.903740000000006,1,4,4.697452627512514
CHEMBL2332975,O=C1/C(=C/c2ccccc2F)CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C1=C\c1ccccc1F,inactive,579.6470000000004,5.5651000000000055,1,4,4.463820467862774
CHEMBL2332974,O=C1/C(=C/c2ccccc2Cl)CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C1=C\c1ccccc1Cl,inactive,612.5570000000002,6.593700000000006,1,4,4.923723744595782
CHEMBL2332550,COc1ccccc1/C=C1\CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C(=C\c2ccccc2OC)C1=O,inactive,603.7190000000003,5.304100000000005,1,6,4.799696817018415
CHEMBL2332549,Cc1ccccc1/C=C1\CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C(=C\c2ccccc2C)C1=O,inactive,571.7210000000001,5.903740000000006,1,4,4.904133546521457
CHEMBL2332548,O=C1/C(=C/c2ccccc2)CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C1=C\c1ccccc1,inactive,543.6670000000003,5.2869000000000055,1,4,4.757210190521324
CHEMBL2332547,C=CC(=O)N1C/C(=C\c2cccc3ccccc23)C(=O)/C(=C/c2cccc3ccccc23)C1,inactive,429.51900000000023,6.057300000000005,0,2,4.858863909879261
CHEMBL350032,C=CC(=O)N1C/C(=C\c2ccc(F)cc2)C(=O)/C(=C/c2ccc(F)cc2)C1,inactive,365.3790000000001,4.029100000000003,0,2,4.820448208834812
CHEMBL152675,C=CC(=O)N1C/C(=C\c2ccc(Cl)cc2)C(=O)/C(=C/c2ccc(Cl)cc2)C1,inactive,398.2890000000001,5.057700000000004,0,2,4.656788409820252
CHEMBL454594,C=CC(=O)N1C/C(=C\c2ccc(C)cc2)C(=O)/C(=C/c2ccc(C)cc2)C1,inactive,357.45300000000015,4.367740000000004,0,2,4.743282254022513
CHEMBL2332546,C=CC(=O)N1C/C(=C\c2ccc(Cl)cc2Cl)C(=O)/C(=C/c2ccc(Cl)cc2Cl)C1,inactive,467.1790000000002,6.364500000000003,0,2,4.80271944187438
CHEMBL2332536,C=CC(=O)N1C/C(=C\c2ccccc2F)C(=O)/C(=C/c2ccccc2F)C1,inactive,365.3790000000001,4.029100000000003,0,2,4.927750102386486
CHEMBL2332535,C=CC(=O)N1C/C(=C\c2ccccc2Cl)C(=O)/C(=C/c2ccccc2Cl)C1,inactive,398.2890000000001,5.057700000000004,0,2,4.787279845582158
CHEMBL2332538,C=CC(=O)N1C/C(=C\c2ccccc2C)C(=O)/C(=C/c2ccccc2C)C1,inactive,357.45300000000015,4.367740000000004,0,2,4.759700417997287
CHEMBL156016,C=CC(=O)N1C/C(=C\c2ccccc2)C(=O)/C(=C/c2ccccc2)C1,inactive,329.39900000000006,3.7509000000000023,0,2,4.752517739322946
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,379.50000000000017,4.361100000000004,0,4,7.6777807052660805
CHEMBL211471,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.COS(=O)(=O)[O-],inactive,334.394,1.0367000000000002,0,6,4.1605219526258015
CHEMBL2375483,Brc1cccc(-c2nnc3sc(-c4ccoc4)nn23)c1,active,347.197,3.875300000000002,0,6,6.46344155742847
CHEMBL32823,c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,active,492.7110000000004,8.015100000000007,2,4,9.397940008672037
CHEMBL2380677,O=C1/C(=C/c2ccc(F)cc2)CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C1=C\c1ccc(F)cc1,inactive,600.0650000000003,5.828400000000006,1,4,4.651305809734459
CHEMBL2380672,O=C1/C(=C/c2ccccc2F)CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C1=C\c1ccccc1F,inactive,600.0650000000003,5.828400000000006,1,4,4.5300307905000405
CHEMBL2380670,COc1ccccc1/C=C1\CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C(=C\c2ccccc2OC)C1=O,inactive,624.1370000000003,5.5674000000000055,1,6,4.838033383635925
CHEMBL2380669,Cc1ccccc1/C=C1\CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C(=C\c2ccccc2C)C1=O,inactive,592.1390000000001,6.167040000000006,1,4,4.950781977329818
CHEMBL2380668,O=C1/C(=C/c2ccccc2)CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C1=C\c1ccccc1,inactive,564.0850000000003,5.550200000000006,1,4,4.8035474582966105
CHEMBL2332547,C=CC(=O)N1C/C(=C\c2cccc3ccccc23)C(=O)/C(=C/c2cccc3ccccc23)C1,inactive,429.51900000000023,6.057300000000005,0,2,4.858863909879261
CHEMBL350032,C=CC(=O)N1C/C(=C\c2ccc(F)cc2)C(=O)/C(=C/c2ccc(F)cc2)C1,inactive,365.3790000000001,4.029100000000003,0,2,4.820448208834812
CHEMBL152675,C=CC(=O)N1C/C(=C\c2ccc(Cl)cc2)C(=O)/C(=C/c2ccc(Cl)cc2)C1,inactive,398.2890000000001,5.057700000000004,0,2,4.656788409820252
CHEMBL454594,C=CC(=O)N1C/C(=C\c2ccc(C)cc2)C(=O)/C(=C/c2ccc(C)cc2)C1,inactive,357.45300000000015,4.367740000000004,0,2,4.743282254022513
CHEMBL2332546,C=CC(=O)N1C/C(=C\c2ccc(Cl)cc2Cl)C(=O)/C(=C/c2ccc(Cl)cc2Cl)C1,inactive,467.1790000000002,6.364500000000003,0,2,4.80271944187438
CHEMBL2332536,C=CC(=O)N1C/C(=C\c2ccccc2F)C(=O)/C(=C/c2ccccc2F)C1,inactive,365.3790000000001,4.029100000000003,0,2,4.927750102386486
CHEMBL2332535,C=CC(=O)N1C/C(=C\c2ccccc2Cl)C(=O)/C(=C/c2ccccc2Cl)C1,inactive,398.2890000000001,5.057700000000004,0,2,4.787279845582158
CHEMBL2332538,C=CC(=O)N1C/C(=C\c2ccccc2C)C(=O)/C(=C/c2ccccc2C)C1,inactive,357.45300000000015,4.367740000000004,0,2,4.759700417997287
CHEMBL156016,C=CC(=O)N1C/C(=C\c2ccccc2)C(=O)/C(=C/c2ccccc2)C1,inactive,329.39900000000006,3.7509000000000023,0,2,4.752517739322946
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,198.26899999999992,2.695800000000001,1,2,6.5718652059712115
CHEMBL2396914,c1ccc2c(c1)CCCN2c1nc2ccccc2[nH]1,inactive,249.317,3.6472000000000016,1,2,4.0
CHEMBL2396913,CC1CCCCN1c1nc2ccccc2[nH]1,inactive,215.30000000000004,2.941700000000001,1,2,4.051000545973047
CHEMBL2396912,c1ccc2[nH]c(N3CCCCC3)nc2c1,inactive,201.27299999999997,2.5532000000000004,1,2,4.22767829327708
CHEMBL1429841,c1ccc(Nc2nc3ccccc3[nH]2)nc1,inactive,210.24000000000004,2.7014999999999993,2,3,4.0
CHEMBL2396911,c1ccc2[nH]c(NC34CC5CC(CC(C5)C3)C4)nc2c1,inactive,267.3759999999999,3.9436000000000027,2,2,4.0
CHEMBL2396910,CN(C)CCCN(c1nc2ccccc2[nH]1)c1nc2ccccc2[nH]1,inactive,334.4270000000001,3.5290000000000017,2,4,4.224171185535387
CHEMBL2396909,NCCNc1nc2ccccc2[nH]1,inactive,176.223,0.9334999999999998,3,3,4.0
CHEMBL2396908,CC(C)(C)OC(=O)NCCNc1nc2ccccc2[nH]1,inactive,276.34,2.4995000000000003,3,4,4.0
CHEMBL1572608,CCN(CC)CCCNc1nc2ccccc2[nH]1,inactive,246.35800000000003,2.7067000000000005,2,3,4.0
CHEMBL2396907,c1ccc(CCCNc2nc3ccccc3[nH]2)cc1,inactive,251.33300000000003,3.6076000000000015,2,2,4.0
CHEMBL2396906,COCCNc1nc2ccccc2[nH]1,inactive,191.234,1.6211999999999998,2,3,4.0
CHEMBL2396905,CCCCN(C)c1nc2ccccc2[nH]1,inactive,203.28900000000002,2.799200000000001,1,2,4.0
CHEMBL2396904,CCCCN(C)c1nc2ccccc2n1C,inactive,217.316,2.8096000000000014,0,3,4.0
CHEMBL2396903,CCCCNc1nc2ccccc2n1C,inactive,203.289,2.785300000000001,1,3,4.0
CHEMBL1376358,CCCCNc1nc2ccccc2[nH]1,inactive,189.262,2.7749000000000006,2,2,4.0
CHEMBL145,O=C(O)/C=C/c1ccc(O)c(O)c1,inactive,180.159,1.1956,3,3,4.0
CHEMBL51628,O=c1ccc2ccc(O)cc2o1,inactive,162.14399999999998,1.4986,1,3,4.0
CHEMBL1443379,C/C=C(\C)C(=O)OC(C)(C)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1,inactive,328.3640000000001,3.384500000000002,0,5,4.0
CHEMBL2402007,CC(C)=CC(=O)OC(C)(C)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1,inactive,328.3640000000001,3.384500000000002,0,5,4.0
CHEMBL416,COc1c2occc2cc2ccc(=O)oc12,active,216.19199999999995,2.5478000000000005,0,4,6.119186407719209
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,275.352,1.7739,1,4,8.537602002101044
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,379.50000000000017,4.361100000000004,0,4,7.3979400086720375
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,198.26899999999992,2.695800000000001,1,2,6.795880017344075
CHEMBL1255901,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,active,242.32199999999997,1.9975,2,2,6.903089986991944
CHEMBL2409142,C=C[C@@H]1[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,active,242.32199999999997,1.8534,2,2,6.310691140876379
CHEMBL448799,C=C[C@@H]1[C@H]2C=C(C)C[C@]1(NC)c1ccc(=O)[nH]c1C2,inactive,256.349,2.1140999999999996,2,2,4.823908740944319
CHEMBL2409141,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2[C@H](C)CN3C,inactive,270.37600000000003,2.2902000000000005,1,2,4.91721462968355
CHEMBL2409140,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2[C@H](Cl)CCN3C,inactive,304.82100000000014,2.651600000000001,1,2,4.679853713888946
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,198.26899999999992,2.695800000000001,1,2,6.2839966563652006
CHEMBL2413743,Clc1ccc2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc2c1,active,355.8690000000001,4.748000000000003,1,3,6.886056647693163
CHEMBL2413738,Oc1ccc(-c2nc3cc(Cl)ccc3[nH]2)cc1,inactive,244.68100000000004,3.5889000000000015,2,2,4.0
CHEMBL2413737,Cc1ccc2[nH]c(-c3ccc(OCCN4CCOCC4)cc3)nc2c1,inactive,337.42300000000006,3.2493200000000018,1,4,4.8887374863409345
CHEMBL2413736,Cc1ccc2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc2c1,active,335.451,4.403020000000003,1,3,6.4089353929735005
CHEMBL2413735,Cc1ccc2[nH]c(-c3ccc(OCCN4CCCC4)cc3)nc2c1,active,321.424,4.012920000000003,1,3,6.3979400086720375
CHEMBL2413734,CCN(CC)CCOc1ccc(-c2nc3cc(C)ccc3[nH]2)cc1,inactive,323.44,4.258920000000003,1,3,4.292600168866751
CHEMBL2413733,Cc1ccc2[nH]c(-c3ccc(OCCN(C)C)cc3)nc2c1,inactive,295.386,3.478720000000002,1,3,4.908684840302777
CHEMBL2413732,Cc1ccc2[nH]c(-c3ccc(O)cc3)nc2c1,inactive,224.26300000000003,3.243920000000001,2,2,4.0
CHEMBL2413561,c1ccc2[nH]c(-c3ccc(OCCN4CCOCC4)cc3)nc2c1,inactive,323.39599999999996,2.940900000000001,1,4,4.0
CHEMBL2413558,CC(C)N(CCOc1ccc(-c2nc3ccccc3[nH]2)cc1)C(C)C,inactive,337.46700000000004,4.727500000000004,1,3,4.630413109263656
CHEMBL2413745,CCN(CC)CCOc1ccc(-c2nc3ccccc3[nH]2)cc1,inactive,309.413,3.9505000000000026,1,3,4.0
CHEMBL2413746,CN(C)CCOc1ccc(-c2nc3ccccc3[nH]2)cc1,inactive,281.359,3.170300000000001,1,3,4.9714287473074625
CHEMBL377740,Oc1ccc(-c2nc3ccccc3[nH]2)cc1,inactive,210.23600000000005,2.9355,2,2,4.0
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,379.50000000000017,4.361100000000004,0,4,8.0
CHEMBL2419688,N#Cc1cc(C#N)c(NCCCCC2CCN(Cc3ccccc3)CC2)nc1Cl,active,407.94900000000007,4.972760000000005,1,5,7.886056647693163
CHEMBL2419687,N#Cc1cc(C#N)c(NCCCC2CCN(Cc3ccccc3)CC2)nc1Cl,active,393.922,4.582660000000004,1,5,7.267606240177032
CHEMBL2419686,N#Cc1cc(C#N)c(NCCC2CCN(Cc3ccccc3)CC2)nc1Cl,active,379.8950000000001,4.192560000000004,1,5,6.508638306165727
CHEMBL2419684,N#Cc1c(Cl)nc(NCCCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,active,484.0470000000002,6.639760000000007,1,5,7.508638306165727
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,275.352,1.7739,1,4,7.3979400086720375
CHEMBL2425415,COc1ccc(NC(=S)NNC=C2C(=O)NC(=S)NC2=O)cc1,inactive,351.41300000000007,-0.09900000000000081,5,6,3.685479720938315
CHEMBL2425414,O=C1NC(=S)NC(=O)C1=CNNC(=S)Nc1ccc(C(F)(F)F)cc1,inactive,389.3840000000001,0.9112000000000002,5,5,4.002569926202529
CHEMBL2425413,O=C1NC(=O)C(=CNNC(=S)Nc2cccc(C(F)(F)F)c2)C(=O)N1,inactive,373.31600000000003,0.7462999999999995,5,5,4.389552778557879
CHEMBL2425412,O=C1NC(=S)NC(=O)C1=CNNC(=S)Nc1ccc(Br)cc1,inactive,400.28300000000013,0.6549,5,5,4.101219986710174
CHEMBL2425410,O=C1NC(=S)NC(=O)C1=CNNC(=S)Nc1ccc(Cl)cc1,inactive,355.8320000000001,0.5458000000000001,5,5,3.916819995870023
CHEMBL2425409,O=C1NC(=S)NC(=O)C1=CNNC(=S)Nc1ccc(F)cc1,inactive,339.3770000000001,0.031499999999999695,5,5,4.1056285461437625
CHEMBL2425408,O=C1NC(=S)NC(=O)C1=CNNC(=S)Nc1ccccc1,inactive,321.3870000000001,-0.10759999999999992,5,5,3.9388869460820213
CHEMBL2425407,O=C(NNC=C1C(=O)NC(=S)NC1=O)Nc1ccccc1,inactive,305.319,-0.2724999999999995,5,5,4.12953756841108
CHEMBL2425418,NC(=S)NNC=C1C(=O)NC(=O)NC1=O,inactive,229.221,-2.4259000000000004,5,5,3.9240517753559647
CHEMBL2425417,CC(=O)NC=C1C(=O)NC(=O)NC1=O,inactive,197.14999999999998,-1.6275999999999993,3,4,4.041388342235121
CHEMBL2441695,COc1c(F)c[n+](CCC[n+]2cc(F)c(OC)c(F)c2)cc1F.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,inactive,630.4350000000002,2.0283,0,8,4.552841968657781
CHEMBL2441694,COc1c(F)c[n+](C)cc1F.O=S(=O)([O-])C(F)(F)F,inactive,309.212,0.8493,0,4,4.008773924307505
CHEMBL2441693,COc1cccc(C#N)[n+]1C.F[B-](F)(F)F,inactive,235.97699999999995,1.6913799999999999,0,2,4.7447274948966935
CHEMBL2441692,COc1ccc(C#N)c[n+]1C.F[B-](F)(F)F,inactive,235.97699999999995,1.6913799999999999,0,2,4.1938200260161125
CHEMBL2441691,COc1cc(C#N)cc[n+]1C.F[B-](F)(F)F,inactive,235.97699999999995,1.6913799999999999,0,2,4.214670164989233
CHEMBL2441690,COc1ccc([N+](=O)[O-])c[n+]1C.F[B-](F)(F)F,inactive,255.96399999999997,1.7278999999999998,0,3,4.455931955649724
CHEMBL2441689,COc1cccc(C(F)(F)F)[n+]1C.F[B-](F)(F)F,inactive,278.96399999999994,2.8385000000000016,0,1,4.337242168318426
CHEMBL2441688,COc1ccc(C(F)(F)F)c[n+]1C.F[B-](F)(F)F,inactive,278.964,2.8385000000000016,0,1,4.508638306165727
CHEMBL2441687,COc1ccc(F)c[n+]1C.F[B-](F)(F)F,inactive,228.95699999999997,1.9588,0,1,4.769551078621726
CHEMBL2441686,COc1c(F)ccc[n+]1C.F[B-](F)(F)F,inactive,228.95699999999997,1.9588,0,1,3.958607314841775
CHEMBL2441685,COc1cccc[n+]1C.F[B-](F)(F)F,inactive,210.96699999999996,1.8197,0,1,4.337242168318426
CHEMBL2441684,COc1c(F)c[n+](CCCCCOc2ccc3c(C)cc(=O)oc3c2)cc1F.O=S(=O)([O-])C(F)(F)F,active,539.4750000000003,3.9764200000000036,0,7,6.327902142064283
CHEMBL2440134,COc1c(F)c[n+](CCCCOc2ccc3c(C)cc(=O)oc3c2)cc1F.O=S(=O)([O-])C(F)(F)F,active,525.4480000000002,3.5863200000000024,0,7,6.275724130399211
CHEMBL2441679,COc1ccc(C(F)(F)F)c[n+]1CCCCC[n+]1cc(C(F)(F)F)ccc1OC.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,inactive,722.5230000000005,4.289700000000003,0,8,4.657577319177793
CHEMBL2441677,COc1ccc(C(F)(F)F)c[n+]1CCCCCO.O=S(=O)([O-])C(F)(F)F,inactive,413.336,2.215500000000001,1,5,3.8827287043442356
CHEMBL2441676,COc1cc2c(cc1OC)C(=O)C(CCCCCCCc1cccc(OC)[n+]1C)C2.O=S(=O)([O-])C(F)(F)F,active,561.6190000000004,4.526600000000004,0,7,6.568636235841013
CHEMBL2441675,COc1cc2c(cc1OC)C(=O)C(CCCCCCc1cccc(OC)[n+]1C)C2.O=S(=O)([O-])C(F)(F)F,active,547.5920000000003,4.136500000000003,0,7,7.0
CHEMBL2441674,COc1cc2c(cc1OC)C(=O)C(CCCCCc1cccc(OC)[n+]1C)C2.O=S(=O)([O-])C(F)(F)F,active,533.5650000000003,3.746400000000002,0,7,6.886056647693163
CHEMBL2441673,COc1cc2c(cc1OC)C[N+](C)(CCCCCCCc1cccc(OC)[n+]1C)CC2.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,active,726.7550000000006,4.335600000000004,0,9,6.958607314841775
CHEMBL2441672,COc1cc2c(cc1OC)C[N+](C)(CCCCCCc1cccc(OC)[n+]1C)CC2.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,active,712.7280000000005,3.9455000000000036,0,9,6.721246399047171
CHEMBL2441671,COc1cc2c(cc1OC)C[N+](C)(CCCCCc1cccc(OC)[n+]1C)CC2.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,active,698.7010000000005,3.5554000000000023,0,9,6.337242168318426
CHEMBL2441669,COc1cccc(CCCCCCCCc2cccc(OC)[n+]2C)[n+]1C.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,active,656.6640000000003,3.581400000000002,0,8,6.721246399047171
CHEMBL2441668,COc1cccc(CCCCCCCc2cccc(OC)[n+]2C)[n+]1C.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,active,642.6370000000003,3.191300000000002,0,8,6.920818753952375
CHEMBL2441667,COc1cccc(CCCCCCc2cccc(OC)[n+]2C)[n+]1C.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,active,628.6100000000002,2.8012000000000015,0,8,7.154901959985743
CHEMBL2441666,COc1cccc(CCCCCc2cccc(OC)[n+]2C)[n+]1C.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,active,614.5830000000002,2.4111000000000002,0,8,6.958607314841775
